sentence,sentiment,polarity,subjectivity
Of great importance to our nation's security is a continuing alertness to internal subversive activity within or without our government.,"Sentiment(polarity=0.4, subjectivity=0.375)",0.4,0.375
"This Administration will not relax its efforts to deal forthrightly and vigorously in protection of this government and its citizens against subversion, at the same time fully protecting the constitutional rights of all citizens.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"A third objective of the Administration is:
FISCAL INTEGRITY
A public office is, indeed, a public trust.","Sentiment(polarity=0.0, subjectivity=0.058333333333333334)",0.0,0.05833333333333333
None of its aspects is more demanding than the proper management of the public finances.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.2222222222222222)",0.16666666666666666,0.2222222222222222
"I refer now not only to the indispensable virtues of plain honesty and trustworthiness but also to the prudent, effective and conscientious use of tax money.","Sentiment(polarity=0.19642857142857142, subjectivity=0.7642857142857142)",0.19642857142857145,0.7642857142857142
I refer also to the attitude of mind that makes efficient and economical service to the people a watchword in our government.,"Sentiment(polarity=0.3, subjectivity=0.9)",0.3,0.9
"Over the long term, a balanced budget is a sure index to thrifty management--in a home, in a business or in the Federal Government.","Sentiment(polarity=0.225, subjectivity=0.6444444444444444)",0.225,0.6444444444444444
"When achievement of a balanced budget is for long put off in a business or home, bankruptcy is the result.","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4
But in similar circumstances a government resorts to inflation of the money supply.,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4
"This inevitably results in depreciation of the value of the money, and an increase in the cost of living.","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"Every investment in personal security is threatened by this process of inflation, and the real values of the people's savings, whether in the form of insurance, bonds, pension and retirement funds or savings accounts are thereby shriveled.","Sentiment(polarity=0.1, subjectivity=0.30000000000000004)",0.1,0.30000000000000004
We have made long strides these past three years in bringing our Federal finances under control.,"Sentiment(polarity=-0.15, subjectivity=0.325)",-0.15,0.325
The deficit for fiscal year 1953 was almost 9-1/2 billion dollars.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Larger deficits seemed certain--deficits which would have depreciated the value of the dollar and pushed the cost of living still higher.,"Sentiment(polarity=0.125, subjectivity=0.5)",0.125,0.5
But government waste and extravagance were searched out.,"Sentiment(polarity=-0.2, subjectivity=0.0)",-0.2,0.0
Nonessential activities were dropped.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Government expenses were carefully scrutinized.,"Sentiment(polarity=-0.1, subjectivity=1.0)",-0.1,1.0
Total spending was cut by 14 billion dollars below the amount planned by the previous Administration for the fiscal year 1954.,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.4583333333333333)",-0.08333333333333333,0.4583333333333333
This made possible--and it was appropriate in the existing circumstances of transition to a peacetime economy--the largest tax cut in any year in our history.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
Almost 7-� billion dollars were released and every taxpayer in the country benefited.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Almost two-thirds of the savings went directly to individuals.,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
"This tax cut also helped to build up the economy, to make jobs in industry and to increase the production .of the many things desired to improve the scale of living for the great majority of Americans.","Sentiment(polarity=0.65, subjectivity=0.625)",0.65,0.625
"The strong expansion of the economy, coupled with a constant care for efficiency in government operations and an alert guard against waste and duplication, has brought us to a prospective balance between income and expenditure.","Sentiment(polarity=0.07777777777777777, subjectivity=0.35555555555555557)",0.07777777777777778,0.3555555555555556
This is being done while we continue to strengthen our military security.,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1
"I expect the budget to be in balance during the fiscal year ending June 30, 1956.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I shall propose a balanced budget for the next fiscal year ending June 30, 1957.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But the balance we are seeking cannot be accomplished without the continuing every-day effort of the Executive and Legislative Branches to keep expenditures under control.,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5
It will also be necessary to continue all of the present excise taxes without any reduction and the corporation income taxes at their present rates for another year beyond next April 1st.,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
"It is unquestionably true that our present tax level is very burdensome and, in the interest of long term and continuous economic growth, should be reduced when we prudently can.","Sentiment(polarity=0.13999999999999999, subjectivity=0.31)",0.14,0.31
"It is essential, in the sound management of the Government's finances, that we be mindful of our enormous national debt and of the obligation we have toward future Americans to reduce that debt whenever we can appropriately do so.","Sentiment(polarity=0.18, subjectivity=0.445)",0.18,0.445
"Under conditions of high peacetime prosperity, such as now exist, we can never justify going further into debt to give ourselves a tax cut at the expense of our children.","Sentiment(polarity=0.05333333333333334, subjectivity=0.5133333333333333)",0.05333333333333334,0.5133333333333333
