sentence,sentiment,polarity,subjectivity
"We attend to our own affairs, conserve our own strength, and protect the interests of our own citizens; but we recognize thoroughly our obligation to help others, reserving to the decision of our own Judgment the time, the place, and the method.","Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
We realize the common bond of humanity.,"Sentiment(polarity=-0.3, subjectivity=0.5)",-0.3,0.5
We know the inescapable law of service.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our country has definitely refused to adopt and ratify the covenant of the League of Nations.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
We have not felt warranted in assuming the responsibilities which its members have assumed.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I am not proposing any change in this policy; neither is the Senate.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The incident, so far as we are concerned, is closed.","Sentiment(polarity=0.0, subjectivity=0.55)",0.0,0.55
The League exists as a foreign agency.,"Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125
We hope it will be helpful.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But the United States sees no reason to limit its own freedom and independence of action by joining it.,"Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55
We shall do well to recognize this basic fact in all national affairs and govern ourselves accordingly.,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"WORLD COURT
Our foreign policy has always been guided by two principles.","Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125
The one is the avoidance of permanent political alliances which would sacrifice our proper independence.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
The other is the peaceful settlement of controversies between nations.,"Sentiment(polarity=0.0625, subjectivity=0.4375)",0.0625,0.4375
By example and by treaty we have advocated arbitration.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For nearly 25 years we have been a member of The Hague Tribunal, and have long sought the creation of a permanent World Court of Justice.","Sentiment(polarity=0.025, subjectivity=0.4)",0.025,0.4
I am in full accord with both of these policies.,"Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55
I favor the establishment of such a court intended to include the whole world.,"Sentiment(polarity=0.1, subjectivity=0.45)",0.1,0.45
"That is, and has long been, an American policy.","Sentiment(polarity=-0.025, subjectivity=0.2)",-0.025,0.2
"Pending before the Senate is a proposal that this Government give its support to the Permanent Court of International Justice, which is a new and somewhat different plan.","Sentiment(polarity=0.04545454545454545, subjectivity=0.3515151515151515)",0.04545454545454545,0.3515151515151515
This is not a partisan question.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It should not assume an artificial importance.,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0
"The court is merely a convenient instrument of adjustment to which we could go, but to which we could not be brought.","Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5
"It should be discussed with entire candor, not by a political but by a judicial method, without pressure and without prejudice.","Sentiment(polarity=0.0, subjectivity=0.3625)",0.0,0.3625
Partisanship has no place in our foreign relations.,"Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125
"As I wish to see a court established, and as the proposal presents the only practical plan on which many nations have ever agreed, though it may not meet every desire, I therefore commend it to the favorable consideration of the Senate, with the proposed reservations clearly indicating our refusal to adhere to the League of Nations.","Sentiment(polarity=0.19999999999999998, subjectivity=0.6277777777777778)",0.2,0.6277777777777778
"RUSSIA
Our diplomatic relations, lately so largely interrupted, are now being resumed, but Russia presents notable difficulties.","Sentiment(polarity=0.35714285714285715, subjectivity=0.4642857142857143)",0.35714285714285715,0.4642857142857143
"We have every desire to see that great people, who are our traditional friends, restored to their position among the nations of the earth.","Sentiment(polarity=0.4, subjectivity=0.75)",0.4,0.75
We have relieved their pitiable destitution with an.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
enormous charity.,"Sentiment(polarity=0.0, subjectivity=0.9)",0.0,0.9
Our Government offers no objection to the carrying on of commerce by our citizens with the people of Russia.,"Sentiment(polarity=0.1, subjectivity=0.0)",0.1,0.0
"Our Government does not propose, however, to enter into relations with another regime which refuses to recognize the sanctity of international obligations.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I do not propose to barter away for the privilege of trade any of the cherished rights of humanity.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I do not propose to make merchandise of any American principles.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
These rights and principles must go wherever the sanctions of our Government go.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But while the favor of America is not for sale, I am willing to make very large concessions for the purpose of rescuing the people of Russia.","Sentiment(polarity=0.2642857142857143, subjectivity=0.6535714285714286)",0.2642857142857143,0.6535714285714286
Already encouraging evidences of returning to the ancient ways of society can be detected.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But more are needed.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Whenever there appears any disposition to compensate our citizens who were despoiled, and to recognize that debt contracted with our Government, not by the Czar, but by the newly formed Republic of Russia; whenever the active spirit of enmity to our institutions is abated; whenever there appear works mete for repentance; our country ought to be the first to go to the economic and moral rescue of Russia.","Sentiment(polarity=0.0906060606060606, subjectivity=0.36757575757575756)",0.0906060606060606,0.3675757575757576
We have every desire to help and no desire to injure.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We hope the time is near at hand when we can act.,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
"DEBTS
The current debt and interest due from foreign Governments, exclusive of the British debt of $4,600,000,000, is about $7,200,000,000.","Sentiment(polarity=-0.0625, subjectivity=0.225)",-0.0625,0.225
"1 do not favor the cancellation of this debt, but I see no objection to adjusting it in accordance with the principle adopted for the British debt.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Our country would not wish to assume the role of an oppressive creditor, but would maintain the principle that financial obligations between nations are likewise moral obligations which international faith and honor require should be discharged.","Sentiment(polarity=0.0, subjectivity=0.08333333333333333)",0.0,0.08333333333333333
"Our Government has a liquidated claim against Germany for the expense of the army of occupation of over $255,000,000.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Besides this, the Mixed Claims Commission have before them about 12,500 claims of American citizens, aggregating about $1,225,000,000.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"These claims have already been reduced by a recent decision, but there are valid claims reaching well toward $500,000,000.","Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
Our thousands of citizens with credits due them of hundreds of millions of dollars have no redress save in the action of our Government.,"Sentiment(polarity=-0.012499999999999997, subjectivity=0.2375)",-0.012499999999999995,0.2375
"These are very substantial interests, which it is the duty of our Government to protect as best it can.","Sentiment(polarity=0.6, subjectivity=0.3)",0.6,0.3
That course I propose to pursue.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It is for these reasons that we have a direct interest in the economic recovery of Europe.,"Sentiment(polarity=0.15000000000000002, subjectivity=0.30000000000000004)",0.15000000000000002,0.30000000000000004
They are enlarged by our desire for the stability of civilization and the welfare of humanity.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
That we are making sacrifices to that end none can deny.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our deferred interest alone amounts to a million dollars every day.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But recently we offered to aid with our advice and counsel.,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
We have reiterated our desire to see France paid and Germany revived.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We have proposed disarmament.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We have earnestly sought to compose differences and restore peace.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We shall persevere in well-doing, not by force, but by reason.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"FOREIGN PAPERS
Under the law the papers pertaining to foreign relations to be printed are transmitted as a part of this message.","Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125
Other volumes of these papers will follow.,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375
"FOREIGN SERVICE
The foreign service of our Government needs to be reorganized and improved.","Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125
"FISCAL CONDITION
Our main problems are domestic problems.","Sentiment(polarity=0.08333333333333333, subjectivity=0.21666666666666667)",0.08333333333333333,0.21666666666666667
Financial stability is the first requisite of sound government.,"Sentiment(polarity=0.21666666666666667, subjectivity=0.24444444444444446)",0.21666666666666667,0.2444444444444445
We can not escape the effect of world conditions.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We can not avoid the inevitable results of the economic disorders which have reached all nations.,"Sentiment(polarity=0.1, subjectivity=0.6)",0.1,0.6
But we shall diminish their harm to us in proportion as we continue to restore our Government finances to a secure and endurable position.,"Sentiment(polarity=0.4, subjectivity=0.6)",0.4,0.6
This we can and must do.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Upon that firm foundation rests the only hope of progress and prosperity.,"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7
From that source must come relief for the people.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This is being, accomplished by a drastic but orderly retrenchment, which is bringing our expenses within our means.","Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5
"The origin of this has been the determination of the American people, the main support has been the courage of those in authority, and the effective method has been the Budget System.","Sentiment(polarity=0.25555555555555554, subjectivity=0.37777777777777777)",0.25555555555555554,0.37777777777777777
"The result has involved real sacrifice by department heads, but it has been made without flinching.","Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004
This system is a law of the Congress.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It represents your will.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"It must be maintained, and ought to be strengthened by the example of your observance.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Without a Budget System there can be no fixed responsibility and no constructive scientific economy.,"Sentiment(polarity=-0.05, subjectivity=0.2)",-0.05,0.2
"This great concentration of effort by the administration and Congress has brought the expenditures, exclusive of the self-supporting Post.","Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75
"Office Department, down to three billion dollars.","Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.1555555555555556,0.2888888888888889
"It is possible, in consequence, to make a large reduction in the taxes of the people, which is the sole object of all curtailment.","Sentiment(polarity=0.07142857142857142, subjectivity=0.5595238095238095)",0.07142857142857142,0.5595238095238095
"This is treated at greater length in the Budget message, and a proposed plan has been presented in detail in a statement by the Secretary of the Treasury which has my unqualified approval.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"I especially commend a decrease on earned incomes, and further abolition of admission, message, and nuisance taxes.","Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75
Tile amusement and educational value of moving pictures ought not to be taxed.,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
"Diminishing charges against moderate incomes from investment will afford immense relief, while a revision of the surtaxes will not only provide additional money for capital investment, thus stimulating industry and employing more but will not greatly reduce the revenue from that source, and may in the future actually increase it.","Sentiment(polarity=0.014285714285714282, subjectivity=0.5964285714285714)",0.014285714285714282,0.5964285714285714
"Being opposed to war taxes in time of peace, I am not in favor of excess-profits taxes.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
A very great service could be rendered through immediate enactment of legislation relieving the people of some of the burden of taxation.,"Sentiment(polarity=1.0, subjectivity=0.9750000000000001)",1.0,0.975
To' reduce war taxes is to give every home a better chance.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
For seven years the people have borne with uncomplaining courage the tremendous burden of national and local taxation.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.5)",0.16666666666666666,0.5
These must both be reduced.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The taxes of the Nation must be reduced now as much as prudence will permit, and expenditures must be reduced accordingly.","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
High taxes reach everywhere and burden everybody.,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.5399999999999999
They gear most heavily upon the poor.,"Sentiment(polarity=-0.03333333333333335, subjectivity=0.5333333333333333)",-0.03333333333333335,0.5333333333333333
They diminish industry and commerce.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They make agriculture unprofitable.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They increase the rates on transportation.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They are a charge on every necessary of life.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"Of all services which the Congress can render to the country, I have no hesitation in declaring to neglect it, to postpone it, to obstruct it by unsound proposals, is to become unworthy of public confidence and untrue to public trust.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
The country wants this measure to have the right of way over an others.,"Sentiment(polarity=0.24285714285714285, subjectivity=0.31785714285714284)",0.24285714285714285,0.31785714285714284
Another reform which is urgent in our fiscal system is the abolition of the right to issue tax-exempt securities.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
The existing system not only permits a large amount of the wealth of the Notion to escape its just burden but acts as a continual stimulant to municipal extravagance.,"Sentiment(polarity=0.10714285714285714, subjectivity=0.7142857142857143)",0.10714285714285714,0.7142857142857143
This should be prohibited by constitutional amendment.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
All the wealth of the Nation ought to contribute its fair share to the expenses of the Nation.,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
"TARIFF LAW
The present tariff law has accomplished its two main objects.","Sentiment(polarity=0.12222222222222223, subjectivity=0.27777777777777773)",0.12222222222222225,0.2777777777777777
It has secured an abundant revenue and been productive of an abounding prosperity.,"Sentiment(polarity=0.6, subjectivity=0.95)",0.6,0.95
Under it the country has had a very large export and import trade.,"Sentiment(polarity=0.2785714285714286, subjectivity=0.5571428571428572)",0.2785714285714286,0.5571428571428572
A constant revision of the tariff by the Congress is disturbing and harmful.,"Sentiment(polarity=-0.25, subjectivity=0.5666666666666667)",-0.25,0.5666666666666667
The present law contains an elastic provision authorizing the President to increase or decrease present schedules not in excess of 50 per centum to meet the difference in cost of production at home and abroad.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This does not, to my mind, warrant a rewriting of the whole law, but does mean, and will be so administered, that whenever the required investigation shows that inequalities of sufficient importance exist in any schedule, the power to change them should and will be applied.","Sentiment(polarity=-0.056249999999999994, subjectivity=0.54375)",-0.05625,0.54375
"SHIPPING
The entire well being of our country is dependent upon transportation by sea and land.","Sentiment(polarity=0.0, subjectivity=0.625)",0.0,0.625
"Our Government during the war acquired a large merchant fleet which should be transferred, as soon as possible, to private ownership and operation under conditions which would secure two results: First, and of prime importance, adequate means for national defense; second, adequate service to American commerce.","Sentiment(polarity=0.1701058201058201, subjectivity=0.3781746031746032)",0.1701058201058201,0.3781746031746032
"Until shipping conditions are such that our fleet can be disposed of advantageously under these conditions, it will be operated as economically as possible under such plans as may be devised from time to time by the Shipping Board.","Sentiment(polarity=0.0, subjectivity=0.6666666666666666)",0.0,0.6666666666666666
"We must have a merchant marine which meets these requirements, and we shall have to pay the cost of its service.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"PUBLIC IMPROVEMENTS
The time has come to resume in a moderate way the opening of our intracoastal waterways; the control of flood waters of the Mississippi and of the Colorado Rivers; the improvement of the waterways from the Great Lakes toward the Gulf of Mexico; and the development of the great power and navigation project of the St. Lawrence River, for which efforts are now being made to secure the necessary treaty with Canada.","Sentiment(polarity=0.3333333333333333, subjectivity=0.6444444444444445)",0.3333333333333333,0.6444444444444445
"These projects can not all be undertaken at once, but all should have the immediate consideration of the Congress and be adopted as fast as plans can be matured and the necessary funds become available.","Sentiment(polarity=0.20000000000000004, subjectivity=0.6666666666666666)",0.20000000000000004,0.6666666666666666
"This is not incompatible with economy, for their nature does not require so much a public expenditure as a capital investment which will be reproductive, as evidenced by the marked increase in revenue from the Panama Canal.","Sentiment(polarity=0.05, subjectivity=0.3333333333333333)",0.05,0.3333333333333333
Upon these projects depend much future industrial and agricultural progress.,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"They represent the protection of large areas from flood and the addition of a great amount of cheap power and cheap freight by use of navigation, chief of which is the bringing of ocean-going ships to the Great Lakes.","Sentiment(polarity=0.5228571428571428, subjectivity=0.6657142857142857)",0.5228571428571428,0.6657142857142857
"Another problem of allied character is the superpower development of the Northeastern States, consideration of which is growing under the direction of the Department of Commerce by joint conference with the local authorities.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"RAILROADS
Criticism of the railroad law has been directed, first, to the section laying down the rule by which rates are fixed, and providing for payment to the Government and use of excess earnings; second, to the method for the adjustment of wage scales; and third, to the authority permitting consolidations.","Sentiment(polarity=0.03888888888888888, subjectivity=0.16444444444444445)",0.03888888888888888,0.16444444444444445
It has been erroneously assumed that the act undertakes to guarantee railroad earnings.,"Sentiment(polarity=-0.5, subjectivity=0.6)",-0.5,0.6
The law requires that rates should be just and reasonable.,"Sentiment(polarity=0.2, subjectivity=0.6)",0.2,0.6
That has always been the rule under which rates have been fixed.,"Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.2
"To make a rate that does not yield a fair return results in confiscation, and confiscatory rates are of course unconstitutional.","Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
"Unless the Government adheres to the rule of making a rate that will yield a fair return, it must abandon rate making altogether.","Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
The new and important feature of that part of the law is the recapture and redistribution of excess rates.,"Sentiment(polarity=0.2681818181818182, subjectivity=0.7272727272727273)",0.2681818181818182,0.7272727272727273
The constitutionality of this method is now before the Supreme Court for adjudication.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Their decision should be awaited before attempting further legislation on this subject.,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.41666666666666663)",-0.08333333333333333,0.4166666666666666
"Furthermore, the importance of this feature will not be great if consolidation goes into effect.","Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75
The settlement of railroad labor disputes is a matter of grave public concern.,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
The Labor Board was established to protect the public in the enjoyment of continuous service by attempting to insure justice between the companies and their employees.,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
"It has been a great help, but is not altogether satisfactory to the public, the employees, or the companies.","Sentiment(polarity=0.4, subjectivity=0.4083333333333333)",0.4,0.4083333333333333
"If a substantial agreement can be reached among the groups interested, there should be no hesitation in enacting such agreement into law.","Sentiment(polarity=0.125, subjectivity=0.5)",0.125,0.5
"If it is not reached, the Labor Board may very well be left for the present to protect the public welfare.","Sentiment(polarity=0.05, subjectivity=0.09166666666666666)",0.05,0.09166666666666666
The law for consolidations is not sufficiently effective to be expeditious.,"Sentiment(polarity=0.6, subjectivity=0.8)",0.6,0.8
"Additional legislation is needed giving authority for voluntary consolidations, both regional and route, and providing Government machinery to aid and stimulate such action, always ""subject to the approval of the Interstate Commerce Commission.","Sentiment(polarity=-0.022222222222222216, subjectivity=0.3111111111111111)",-0.022222222222222216,0.3111111111111111
"This should authorize the commission to appoint committees for each proposed group, representing the public and the component roads, with power to negotiate with individual security holders for an exchange of their securities for those of the, consolidation on such terms and conditions as the commission may prescribe for avoiding any confiscation and preserving fair values.","Sentiment(polarity=0.175, subjectivity=0.4666666666666667)",0.175,0.4666666666666667
"Should this permissive consolidation prove ineffective after a limited period, the authority of the Government will have to be directly invoked.","Sentiment(polarity=0.01428571428571429, subjectivity=0.27142857142857146)",0.01428571428571429,0.27142857142857146
Consolidation appears to be the only feasible method for the maintenance of an adequate system of transportation with an opportunity so to adjust freight rates as to meet such temporary conditions as now prevail in some agricultural sections.,"Sentiment(polarity=0.1111111111111111, subjectivity=0.611111111111111)",0.1111111111111111,0.6111111111111109
Competent authorities agree that an entire reorganization of the rate structure for freight is necessary.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.7638888888888888)",0.16666666666666666,0.7638888888888888
This should be ordered at once by the Congress.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"DEPARTMENT OF JUSTICE
As no revision of the laws of the United States has been made since 1878, a commission or committee should be created to undertake this work.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The Judicial Council reports that two more district judges are needed in the southern district of New York, one in the northern district of Georgia, and two more circuit judges in the Circuit Court of Appeals of the Eighth Circuit.","Sentiment(polarity=0.28409090909090906, subjectivity=0.36363636363636365)",0.28409090909090906,0.3636363636363637
Legislation should be considered for this purpose.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It is desirable to expedite the hearing and disposal of cases.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"A commission of Federal judges and lawyers should be created to recommend legislation by which the procedure in the Federal trial courts may be simplified and regulated by rules of court, rather than by statute; such rules to be submitted to the Congress and to be in force until annulled or modified by the Congress.","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
"The Supreme Court needs legislation revising and simplifying the laws governing review by that court, and enlarging the classes of cases of too little public importance to be subject to review.","Sentiment(polarity=-0.11805555555555554, subjectivity=0.3)",-0.11805555555555555,0.3
Such reforms would expedite the transaction of the business of the courts.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
The administration of justice is likely to fail if it be long delayed.,"Sentiment(polarity=-0.18333333333333335, subjectivity=0.5666666666666665)",-0.18333333333333332,0.5666666666666665
The National Government has never given adequate attention to its prison problems.,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.3333333333333333,0.3333333333333333
"It ought to provide employment in such forms of production as can be used by the Government, though not sold to the public in competition with private business, for all prisoners who can be placed at work, and for which they should receive a reasonable compensation, available for their dependents.","Sentiment(polarity=0.12000000000000002, subjectivity=0.3883333333333333)",0.12000000000000002,0.3883333333333333
"Two independent reformatories are needed; one for the segregation of women, and another for the segregation of young men serving their first sentence.","Sentiment(polarity=0.11666666666666665, subjectivity=0.28611111111111115)",0.11666666666666665,0.28611111111111115
"The administration of justice would be facilitated greatly by including in the Bureau of Investigation of the Department of Justice a Division of Criminal Identification, where there would be collected this information which is now indispensable in the suppression of crime.","Sentiment(polarity=0.26666666666666666, subjectivity=0.7333333333333334)",0.26666666666666666,0.7333333333333334
"PROHIBITION
The prohibition amendment to the Constitution requires the Congress.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
and the President to provide adequate laws to prevent its violation.,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.3333333333333333,0.3333333333333333
It is my duty to enforce such laws.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
For that purpose a treaty is being negotiated with Great Britain with respect to the ri lit of search of hovering vessels.,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75
"To prevent smuggling, the Coast Card should be greatly strengthened, and a supply of swift power boats should be provided.","Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75
"The major sources of production should be rigidly regulated, and every effort should be made to suppress interstate traffic.","Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5
"With this action on the part of the National Government, and the cooperation which is usually rendered by municipal and State authorities, prohibition should be made effective.","Sentiment(polarity=0.15, subjectivity=0.3833333333333333)",0.15,0.3833333333333333
Free government has no greater menace than disrespect for authority and continual violation of law.,"Sentiment(polarity=0.07500000000000001, subjectivity=0.65)",0.07500000000000001,0.65
It is the duty of a citizen not only to observe the law but to let it be known that he is opposed to its violation.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
"THE NEGRO
Numbered among our population are some 12,000,000 colored people.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Under our Constitution their rights are just as sacred as those of any other citizen.,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375
It is both a public and a private duty to protect those rights.,"Sentiment(polarity=0.0, subjectivity=0.22083333333333333)",0.0,0.22083333333333333
"The Congress ought to exercise all its powers of prevention and punishment against the hideous crime of lynching, of which the negroes are by no means the sole sufferers, but for which they furnish a majority of the victims.","Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
Already a considerable sum is appropriated to give the negroes vocational training in agriculture.,"Sentiment(polarity=0.2, subjectivity=0.42500000000000004)",0.2,0.425
About half a million dollars is recommended for medical courses at Howard University to help contribute to the education of 500 colored doctors needed each year.,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.08333333333333333)",-0.08333333333333333,0.08333333333333333
"On account of the integration of large numbers into industrial centers, it has been proposed that a commission be created, composed of members from both races, to formulate a better policy for mutual understanding and confidence.","Sentiment(polarity=0.35714285714285715, subjectivity=0.4642857142857143)",0.35714285714285715,0.4642857142857143
Such an effort is to be commended.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
Everyone would rejoice in the accomplishment of the results which it seeks.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But it is well to recognize that these difficulties are to a large extent local problems which must be worked out by the mutual forbearance and human kindness of each community.,"Sentiment(polarity=0.07142857142857142, subjectivity=0.1761904761904762)",0.07142857142857142,0.1761904761904762
Such a method gives much more promise of a real remedy than outside interference.,"Sentiment(polarity=0.175, subjectivity=0.3375)",0.175,0.3375
"CIVIL SERVICE
The maintenance and extension of the classified civil service is exceedingly important.","Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0
