sentence,sentiment,polarity,subjectivity
"When the Speaker of the House, the Senate majority leader, and I performed the bipartisan�or formed the bipartisan Commission on Social Security, pundits and experts predicted that party divisions and conflicting interests would prevent the Commission from agreeing on a plan to save social security.","Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668
"Well, sometimes, even here in Washington, the cynics are wrong.","Sentiment(polarity=-0.5, subjectivity=0.9)",-0.5,0.9
"Through compromise and cooperation, the members of the Commission overcame their differences and achieved a fair, workable plan.","Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
"They proved that, when it comes to the national welfare, Americans can still pull together for the common good.","Sentiment(polarity=0.19999999999999998, subjectivity=0.55)",0.2,0.55
"Tonight, I'm especially pleased to join with the Speaker and the Senate majority leader in urging the Congress to enact this plan by Easter.","Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0
"There are elements in it, of course, that none of us prefers, but taken together it performs a package that all of us can support.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"It asks for some sacrifice by all�the self-employed, beneficiaries, workers, government employees, and the better-off among the retired�but it imposes an undue burden on none.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And, in supporting it, we keep an important pledge to the American people: The integrity of the social security system will be preserved, and no one's payments will be reduced.","Sentiment(polarity=0.17083333333333334, subjectivity=0.32916666666666666)",0.17083333333333334,0.32916666666666666
"The Commission's plan will do the job; indeed, it must do the job.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We owe it to today's older Americans and today's younger workers.,"Sentiment(polarity=0.08333333333333333, subjectivity=0.16666666666666666)",0.08333333333333333,0.16666666666666666
"So, before we go any further, I ask you to join with me in saluting the members of the Commission who are here tonight and Senate Majority Leader Howard Baker and Speaker Tip O'Neill for a job well done.","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
I hope and pray the bipartisan spirit that guided you in this endeavor will inspire all of us as we face the challenges of the year ahead.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Nearly half a century ago, in this Chamber, another American President, Franklin Delano Roosevelt, in his second State of the Union message, urged America to look to the future, to meet the challenge of change and the need for leadership that looks forward, not backward.","Sentiment(polarity=-0.041666666666666664, subjectivity=0.07291666666666666)",-0.04166666666666666,0.07291666666666666
"""Throughout the world,"" he said, ""change is the order of the day.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In every nation economic problems long in the making have brought crises to [of] many kinds for which the masters of old practice and theory were unprepared.""","Sentiment(polarity=0.1875, subjectivity=0.325)",0.1875,0.325
"He also reminded us that ""the future lies with those wise political leaders who realize that the great public is interested more in Government than in politics.""","Sentiment(polarity=0.32142857142857145, subjectivity=0.4202380952380952)",0.32142857142857145,0.4202380952380952
"So, let us, in these next 2 years�men and women of both parties, every political shade�concentrate on the long-range, bipartisan responsibilities of government, not the short-range or short-term temptations of partisan politics.","Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05
The problems we inherited were far worse than most inside and out of government had expected; the recession was deeper than most inside and out of government had predicted.,"Sentiment(polarity=0.12, subjectivity=0.6)",0.12,0.6
Curing those problems has taken more time and a higher toll than any of us wanted.,"Sentiment(polarity=0.375, subjectivity=0.5)",0.375,0.5
Unemployment is far too high.,"Sentiment(polarity=0.13, subjectivity=0.77)",0.13,0.77
Projected Federal spending�if government refuses to tighten its own belt-will also be far too high and could weaken and shorten the economic recovery now underway.,"Sentiment(polarity=0.265, subjectivity=0.685)",0.265,0.685
This recovery will bring with it a revival of economic confidence and spending for consumer items and capital goods�the stimulus we need to restart our stalled economic engines.,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
"The American people have already stepped up their rate of saving, assuring that the funds needed to modernize our factories and improve our technology will once again flow to business and industry.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The inflationary expectations that led to a 21 1/2-percent interest prime rate and soaring mortgage rates 2 years ago are now reduced by almost half.,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.16666666666666666,0.16666666666666666
Leaders have started to realize that double-digit inflation is no longer a way of life.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I misspoke there.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I should have said ""lenders.""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"So, interest rates have tumbled, paving the way for recovery in vital industries like housing and autos.","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
The early evidence of that recovery has started coming in.,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3
"Housing starts for the fourth quarter of 1982 were up 45 percent from a year ago, and housing permits, a sure indicator of future growth, were up a whopping 60 percent.","Sentiment(polarity=0.16666666666666666, subjectivity=0.33796296296296297)",0.16666666666666666,0.33796296296296297
"We're witnessing an upsurge of productivity and impressive evidence that American industry will once again become competitive in markets at home and abroad, ensuring more jobs and better incomes for the Nation's work force.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
But our confidence must also be tempered by realism and patience.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Quick fixes and artificial stimulants repeatedly applied over decades are what brought us the inflationary disorders that we've now paid such a heavy price to cure.,"Sentiment(polarity=-0.11666666666666667, subjectivity=0.625)",-0.11666666666666667,0.625
"The permanent recovery in employment, production, and investment we seek won't come in a sharp, short spurt.","Sentiment(polarity=-0.0625, subjectivity=0.525)",-0.0625,0.525
It'll build carefully and steadily in the months and years ahead.,"Sentiment(polarity=0.033333333333333326, subjectivity=0.75)",0.033333333333333326,0.75
"In the meantime, the challenge of government is to identify the things that we can do now to ease the massive economic transition for the American people.","Sentiment(polarity=0.06666666666666667, subjectivity=0.39999999999999997)",0.06666666666666668,0.4
The Federal budget is both a symptom and a cause of our economic problems.,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
"Unless we reduce the dangerous growth rate in government spending, we could face the prospect of sluggish economic growth into the indefinite future.","Sentiment(polarity=-0.13333333333333333, subjectivity=0.4083333333333334)",-0.13333333333333333,0.4083333333333334
Failure to cope with this problem now could mean as much as a trillion dollars more in national debt in the next 4 years alone.,"Sentiment(polarity=0.014166666666666671, subjectivity=0.3375)",0.014166666666666671,0.3375
"That would average $4,300 in additional debt for every man, woman, child, and baby in our nation.","Sentiment(polarity=-0.15, subjectivity=0.39999999999999997)",-0.15,0.4
"To assure a sustained recovery, we must continue getting runaway spending under control to bring those deficits down.","Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.1555555555555556,0.2888888888888889
"If we don't, the recovery will be too short, unemployment will remain too high, and we will leave an unconscionable burden of national debt for our children.","Sentiment(polarity=0.08, subjectivity=0.41999999999999993)",0.08,0.4199999999999999
That we must not do.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Let's be clear about where the deficit problem comes from.,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",0.10000000000000002,0.3833333333333333
"Contrary to the drumbeat we've been hearing for the last few months, the deficits we face are not rooted in defense spending.","Sentiment(polarity=-0.1, subjectivity=0.08333333333333334)",-0.1,0.08333333333333334
"Taken as a percentage of the gross national product, our defense spending happens to be only about four-fifths of what it was in 1970.","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
"Nor is the deficit, as some would have it, rooted in tax cuts.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Even with our tax cuts, taxes as a fraction of gross national product remain about the same as they were in 1970.","Sentiment(polarity=0.0, subjectivity=0.0625)",0.0,0.0625
"The fact is, our deficits come from the uncontrolled growth of the budget for domestic spending.","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
"During the 1970's, the share of our national income devoted to this domestic spending increased by more than 60 percent, from 10 cents out of every dollar produced by the American people to 16 cents.","Sentiment(polarity=0.16666666666666666, subjectivity=0.19999999999999998)",0.16666666666666666,0.2
"In spite of all our economies and efficiencies, and without adding any new programs, basic, necessary domestic spending provided for in this year's budget will grow to almost a trillion dollars over the next 5 years.","Sentiment(polarity=0.02727272727272727, subjectivity=0.33590909090909093)",0.027272727272727268,0.3359090909090909
The deficit problem is a clear and present danger to the basic health of our Republic.,"Sentiment(polarity=0.03333333333333334, subjectivity=0.16944444444444443)",0.03333333333333334,0.16944444444444445
We need a plan to overcome this danger�a plan based on these principles.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It must be bipartisan.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Conquering the deficits and putting the Government's house in order will require the best effort of all of us.,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3
It must be fair.,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
"Just as all will share in the benefits that will come from recovery, all would share fairly in the burden of transition.","Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
It must be prudent.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The strength of our national defense must be restored so that we can pursue prosperity and peace and freedom while maintaining our commitment to the truly needy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And finally, it must be realistic.","Sentiment(polarity=0.08333333333333333, subjectivity=0.6666666666666666)",0.08333333333333333,0.6666666666666666
We can't rely on hope alone.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"With these guiding principles in mind, let me outline a four-part plan to increase economic growth and reduce deficits.","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
"First, in my budget message, I will recommend a Federal spending freeze.","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
"I know this is strong medicine, but so far, we have only cut the rate of increase in Federal spending.","Sentiment(polarity=0.17777777777777778, subjectivity=0.9111111111111111)",0.17777777777777778,0.9111111111111112
"The Government has continued to spend more money each year, though not as much more as it did in the past.","Sentiment(polarity=0.25, subjectivity=0.4166666666666667)",0.25,0.4166666666666667
"Taken as a whole, the budget I'm proposing for the fiscal year will increase no more than the rate of inflation.","Sentiment(polarity=-0.024999999999999994, subjectivity=0.45)",-0.024999999999999998,0.45
"In other words, the Federal Government will hold the line on real spending.","Sentiment(polarity=0.037500000000000006, subjectivity=0.3375)",0.037500000000000006,0.3375
"Now, that's far less than many American families have had to do in these difficult times.","Sentiment(polarity=-0.01333333333333333, subjectivity=0.5133333333333333)",-0.013333333333333329,0.5133333333333333
I will request that the proposed 6-month freeze in cost-of-living adjustments recommended by the bipartisan Social Security Commission be applied to other government-related retirement programs.,"Sentiment(polarity=-0.04583333333333334, subjectivity=0.22083333333333333)",-0.04583333333333334,0.22083333333333333
"I will, also, propose a 1-year freeze on a broad range of domestic spending programs, and for Federal civilian and military pay and pension programs.","Sentiment(polarity=-0.012500000000000002, subjectivity=0.1708333333333333)",-0.012500000000000002,0.1708333333333333
"And let me say right here, I'm sorry, with regard to the military, in asking that of them, because for so many years they have been so far behind and so low in reward for what the men and women in uniform are doing.","Sentiment(polarity=-0.016326530612244903, subjectivity=0.5908163265306122)",-0.016326530612244903,0.5908163265306122
But I'm sure they will understand that this must be across the board and fair.,"Sentiment(polarity=0.6, subjectivity=0.8944444444444444)",0.6,0.8944444444444444
"Second, I will ask the Congress to adopt specific measures to control the growth of the so-called uncontrollable spending programs.","Sentiment(polarity=0.0, subjectivity=0.0625)",0.0,0.0625
"These are the automatic spending programs, such as food stamps, that cannot be simply frozen and that have grown by over 400 percent since 1970.","Sentiment(polarity=0.0, subjectivity=0.4285714285714286)",0.0,0.4285714285714286
They are the largest single cause of the built-in or structural deficit problem.,"Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427)",-0.07142857142857142,0.21428571428571427
"Our standard here will be fairness, ensuring that the taxpayers' hard-earned dollars go only to the truly needy; that none of them are turned away, but that fraud and waste are stamped out.","Sentiment(polarity=-0.06666666666666667, subjectivity=0.3333333333333333)",-0.06666666666666668,0.3333333333333333
"And I'm sorry to say, there's a lot of it out there.","Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0
"In the food stamp program alone, last year, we identified almost [$]1.1 billion in overpayments.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
The taxpayers aren't the only victims of this kind of abuse.,"Sentiment(polarity=0.3, subjectivity=0.95)",0.3,0.95
"The truly needy suffer as funds intended for them are taken not by the needy, but by the greedy.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For everyone's sake, we must put an end to such waste and corruption.","Sentiment(polarity=-0.1, subjectivity=0.25)",-0.1,0.25
"Third, I will adjust our program to restore America's defenses by proposing $55 billion in defense savings over the next 5 years.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"These are savings recommended to me by the Secretary of Defense, who has assured me they can be safely achieved and will not diminish our ability to negotiate arms reductions or endanger America's security.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
We will not gamble with our national survival.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And fourth, because we must ensure reduction and eventual elimination of deficits over the next several years, I will propose a standby tax, limited to no more than 1 percent of the gross national product, to start in fiscal 1986.","Sentiment(polarity=-0.05357142857142857, subjectivity=0.10714285714285714)",-0.05357142857142857,0.10714285714285714
"It would last no more than 3 years, and it would start only if the Congress has first approved our spending freeze and budget control program.","Sentiment(polarity=0.0, subjectivity=0.475)",0.0,0.475
"And there are several other conditions also that must be met, all of them in order for this program to be triggered.","Sentiment(polarity=-0.0625, subjectivity=0.1875)",-0.0625,0.1875
"Now, you could say that this is an insurance policy for the future, a remedy that will be at hand if needed but only resorted to if absolutely necessary.","Sentiment(polarity=0.0, subjectivity=0.7083333333333334)",0.0,0.7083333333333334
"In the meantime, we'll continue to study ways to simplify the tax code and make it more fair for all Americans.","Sentiment(polarity=0.6, subjectivity=0.7)",0.6,0.7
This is a goal that every American who's ever struggled with a tax form can understand.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"At the same time, however, I will oppose any efforts to undo the basic tax reforms that we've already enacted, including the 10-percent tax break coming to taxpayers this July and the tax indexing which will protect all Americans from inflationary bracket creep in the years ahead.","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"Now, I realize that this four-part plan is easier to describe than it will be to enact.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But the looming deficits that hang over us and over America's future must be reduced.,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
"The path I've outlined is fair, balanced, and realistic.","Sentiment(polarity=0.4333333333333333, subjectivity=0.6166666666666667)",0.4333333333333333,0.6166666666666667
"If enacted, it will ensure a steady decline in deficits, aiming toward a balanced budget by the end of the decade.","Sentiment(polarity=0.16666666666666666, subjectivity=0.5)",0.16666666666666666,0.5
"It's the only path that will lead to a strong, sustained recovery.","Sentiment(polarity=0.21666666666666665, subjectivity=0.8666666666666667)",0.21666666666666665,0.8666666666666667
Let us follow that path together.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"No domestic challenge is more crucial than providing stable, permanent jobs for all Americans who want to work.","Sentiment(polarity=0.16666666666666666, subjectivity=0.5333333333333333)",0.16666666666666666,0.5333333333333333
"The recovery program will provide jobs for most, but others will need special help and training for new skills.","Sentiment(polarity=0.33116883116883117, subjectivity=0.5086580086580087)",0.3311688311688312,0.5086580086580087
"Shortly, I will submit to the Congress the Employment Act of 1983, designed to get at the special problems of the long-term unemployed, as well as young people trying to enter the job market.","Sentiment(polarity=0.1523809523809524, subjectivity=0.4238095238095238)",0.1523809523809524,0.4238095238095238
"I'll propose extending unemployment benefits, including special incentives to employers who hire the long-term unemployed, providing programs for displaced workers, and helping federally funded and State-administered unemployment insurance programs provide workers with training and relocation assistance.","Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)",0.35714285714285715,0.5714285714285714
"Finally, our proposal will include new incentives for summer youth employment to help young people get a start in the job market.","Sentiment(polarity=0.07878787878787878, subjectivity=0.6181818181818182)",0.07878787878787878,0.6181818181818182
We must offer both short-term help and long-term hope for our unemployed.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I hope we can work together on this.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I hope we can work together as we did last year in enacting the landmark Job Training Partnership Act.,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
"Regulatory reform legislation, a responsible clean air act, and passage of enterprise zone legislation will also create new incentives for jobs and opportunity.","Sentiment(polarity=0.23434343434343433, subjectivity=0.5681818181818182)",0.23434343434343435,0.5681818181818182
One of out of every five jobs in our country depends on trade.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"So, I will propose a broader strategy in the field of international trade�one that increases the openness of our trading system and is fairer to America's farmers and workers in the world marketplace.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must have adequate export financing to sell American products overseas.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)",0.16666666666666666,0.16666666666666666
I will ask for new negotiating authority to remove barriers and to get more of our products into foreign markets.,"Sentiment(polarity=0.17045454545454544, subjectivity=0.35984848484848486)",0.17045454545454544,0.3598484848484849
"We must strengthen the organization of our trade agencies and make changes in our domestic laws and international trade policy to promote free trade and the increased flow of American goods, services, and investments.","Sentiment(polarity=0.1, subjectivity=0.225)",0.1,0.225
Our trade position can also be improved by making our port system more efficient.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Better, more active harbors translate into stable jobs in our coalfields, railroads, trucking industry, and ports.","Sentiment(polarity=0.2888888888888889, subjectivity=0.5333333333333333)",0.2888888888888889,0.5333333333333333
"After 2 years of debate, it's time for us to get together and enact a port modernization bill.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Education, training, and retraining are fundamental to our success as are research and development and productivity.","Sentiment(polarity=0.3, subjectivity=0.0)",0.3,0.0
"Labor, management, and government at all levels can and must participate in improving these tools of growth.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Tax policy, regulatory practices, and government programs all need constant reevaluation in terms of our competitiveness.","Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0.0,0.3333333333333333
Every American has a role and a stake in international trade.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We Americans are still the technological leaders in most fields.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We must keep that edge, and to do so we need to begin renewing the basics�starting with our educational system.","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
"While we grew complacent, others have acted.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Japan, with a population only about half the size of ours, graduates from its universities more engineers than we do.","Sentiment(polarity=0.11111111111111112, subjectivity=0.5555555555555556)",0.11111111111111112,0.5555555555555556
"If a child doesn't receive adequate math and science teaching by the age of 16, he or she has lost the chance to be a scientist or an engineer.","Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",0.3333333333333333,0.3333333333333333
"We must join together-parents, teachers, grass roots groups, organized labor, and the business community-to revitalize American education by setting a standard of excellence.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In 1983 we seek four major education goals: a quality education initiative to encourage a substantial upgrading of math and science instruction through block grants to the States; establishment of education savings accounts that will give middle and lower-income families an incentive to save for their children's college education and, at the same time, encourage a real increase in savings for economic growth; passage of tuition tax credits for parents who want to send their children to private or religiously affiliated schools; a constitutional amendment to permit voluntary school prayer.","Sentiment(polarity=0.06607142857142857, subjectivity=0.25)",0.06607142857142857,0.25
God should never have been expelled from America's classrooms in the first place.,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
"Our commitment to fairness means that we must assure legal and economic equity for women, and eliminate, once and for all, all traces of unjust discrimination against women from the United States Code.","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
"We will not tolerate wage discrimination based on sex, and we intend to strengthen enforcement of child support laws to ensure that single parents, most of whom are women, do not suffer unfair financial hardship.","Sentiment(polarity=-0.01785714285714285, subjectivity=0.4285714285714286)",-0.01785714285714285,0.4285714285714286
We will also take action to remedy inequities in pensions.,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1
These initiatives will be joined by others to continue our efforts to promote equity for women.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Also in the area of fairness and equity, we will ask for extension of the Civil Rights Commission, which is due to expire this year.","Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375
"The Commission is an important part of the ongoing struggle for justice in America, and we strongly support its reauthorization.","Sentiment(polarity=0.41666666666666663, subjectivity=0.8666666666666667)",0.4166666666666666,0.8666666666666667
Effective enforcement of our nation's fair housing laws is also essential to ensuring equal opportunity.,"Sentiment(polarity=0.32499999999999996, subjectivity=0.5625)",0.325,0.5625
"In the year ahead, we'll work to strengthen enforcement of fair housing laws for all Americans.","Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
The time has also come for major reform of our criminal justice statutes and acceleration of the drive against organized crime and drug trafficking.,"Sentiment(polarity=-0.16875, subjectivity=0.525)",-0.16875,0.525
It's high time that we make our cities safe again.,"Sentiment(polarity=0.33, subjectivity=0.52)",0.33,0.52
This administration hereby declares an all-out war on big-time organized crime and the drug racketeers who are poisoning our young people.,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4
"We will also implement recommendations of our Task Force on Victims of Crime, which will report to me this week.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"American agriculture, the envy of the world, has become the victim of its own successes.","Sentiment(polarity=0.17499999999999996, subjectivity=0.35000000000000003)",0.17499999999999996,0.35000000000000003
"With one farmer now producing enough food to feed himself and 77 other people, America is confronted with record surplus crops and commodity prices below the cost of production.","Sentiment(polarity=-0.0625, subjectivity=0.4375)",-0.0625,0.4375
"We must strive, through innovations like the payment-in-kind crop swap approach and an aggressive export policy, to restore health and vitality to rural America.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Meanwhile, I have instructed the Department of Agriculture to work individually with farmers with debt problems to help them through these tough times.","Sentiment(polarity=-0.19444444444444445, subjectivity=0.6166666666666667)",-0.19444444444444445,0.6166666666666667
"Over the past year, our Task Force on Private Sector Initiatives has successfully forged a working partnership involving leaders of business, labor, education, and government to address the training needs of American workers.","Sentiment(polarity=0.125, subjectivity=0.39375)",0.125,0.39375
"Thanks to the Task Force, private sector initiatives are now underway in all 50 States of the Union, and thousands of working people have been helped in making the shift from dead-end jobs and low-demand skills to the growth areas of high technology and the service economy.","Sentiment(polarity=0.12, subjectivity=0.3716666666666666)",0.12,0.3716666666666666
"Additionally, a major effort will be focused on encouraging the expansion of private community child care.","Sentiment(polarity=0.03125, subjectivity=0.4375)",0.03125,0.4375
The new advisory council on private sector initiatives will carry on and extend this vital work of encouraging private initiative in 1983.,"Sentiment(polarity=0.05909090909090909, subjectivity=0.4011363636363636)",0.05909090909090909,0.4011363636363636
"In the coming year, we will also act to improve the quality of life for Americans by curbing the skyrocketing cost of health care that is becoming an unbearable financial burden for so many.","Sentiment(polarity=0.31666666666666665, subjectivity=0.45)",0.31666666666666665,0.45
And we will submit legislation to provide catastrophic illness insurance coverage for older Americans.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333
I will also shortly submit a comprehensive federalism proposal that will continue our efforts to restore to States and local governments their roles as dynamic laboratories of change in a creative society.,"Sentiment(polarity=0.125, subjectivity=0.3666666666666667)",0.125,0.3666666666666667
"During the next several weeks, I will send to the Congress a series of detailed proposals on these and other topics and look forward to working with you on the development of these initiatives.","Sentiment(polarity=0.06875, subjectivity=0.28125)",0.06875,0.28125
"So far, now, I've concentrated mainly on the problems posed by the future.","Sentiment(polarity=0.08888888888888889, subjectivity=0.4861111111111111)",0.08888888888888889,0.4861111111111111
"But in almost every home and workplace in America, we're already witnessing reason for great hope�the first flowering of the manmade miracles of high technology, a field pioneered and still led by our country.","Sentiment(polarity=0.4033333333333333, subjectivity=0.541111111111111)",0.4033333333333333,0.5411111111111111
"To many of us now, computers, silicon chips, data processing, cybernetics, and all the other innovations of the dawning high technology age are as mystifying as the workings of the combustion engine must have been when that first Model T rattled down Main Street, U.S.A.","Sentiment(polarity=0.13268518518518518, subjectivity=0.3950925925925926)",0.13268518518518518,0.3950925925925926
"But as surely as America's pioneer spirit made us the industrial giant of the 20th century, the same pioneer spirit today is opening up on another vast front of opportunity, the frontier of high technology.","Sentiment(polarity=0.11, subjectivity=0.5923148148148148)",0.11,0.5923148148148148
"In conquering the frontier we cannot write off our traditional industries, but we must develop the skills and industries that will make us a pioneer of tomorrow.","Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75
This administration is committed to keeping America the technological leader of the world now and into the 21st century.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
