sentence,sentiment,polarity,subjectivity
"These price hikes were also the principal cause of our foreign trade deficit, which has contributed to the weakness of the dollar abroad.","Sentiment(polarity=-0.125, subjectivity=0.125)",-0.13,0.13
"Unless we act now, our energy problems will rapidly get worse.","Sentiment(polarity=-0.4, subjectivity=0.6)",-0.40,0.60
"Failure to act will fuel inflation, erode the value of the dollar, render us vulnerable to disruptions in our oil supply, and limit our economic progress in the years to come.","Sentiment(polarity=-0.20555555555555557, subjectivity=0.3333333333333333)",-0.21,0.33
"I am confident that the Congress will respond to the Nation's clear need, by enacting responsible and balanced energy legislation early this year.","Sentiment(polarity=0.225, subjectivity=0.5166666666666667)",0.23,0.52
"EMPLOYMENT
Last year we made considerable progress in our efforts to reduce unemployment.","Sentiment(polarity=0.05, subjectivity=0.25833333333333336)",0.05,0.26
The unemployment rate decreased from 7.8% to 6.4%.,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.40,0.70
"During the year, 4.1 million new jobs were created.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.14,0.45
Unemployment fell by 1.1 million workers.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
The actions we took as part of our $21 billion economic stimulus package substantially helped us achieve these favorable results.,"Sentiment(polarity=0.2, subjectivity=0.2)",0.20,0.20
"In 1978, the Administration will continue its efforts to reduce unemployment still further and to increase employment opportunities for all Americans.","Sentiment(polarity=0.0, subjectivity=0.5)",0.00,0.50
"As part of the budget I will propose:
�additional funds to increase youth programs 260% above the 1976 level, providing $2.3 billion in outlays and 450,000 man-years of employment and training for young workers;
�a $400 million private sector employment program focused on youth and other disadvantaged workers and aimed at mobilizing private industry to work with government in finding jobs.","Sentiment(polarity=-0.004999999999999999, subjectivity=0.325)",0.00,0.33
"It will be implemented through business councils established throughout the country;
�maintenance of the 725,000 CETA jobs through 1979, while tying them in future years to national unemployment rates; beginning of a demonstration program for the jobs component of the Better Jobs and Income Program.","Sentiment(polarity=0.25, subjectivity=0.3125)",0.25,0.31
"Humphrey-Hawkins Legislation
The Administration will seek passage of the Humphrey-Hawkins Full Employment and Balanced Growth Act.","Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55
"This Act will help the Administration and the Congress in planning our efforts to reduce unemployment and to create jobs, while maintaining reasonable price stability.","Sentiment(polarity=0.2, subjectivity=0.6)",0.20,0.60
Its enactment would serve as a living memorial to the late Senator Hubert Humphrey.,"Sentiment(polarity=-0.3, subjectivity=0.6)",-0.30,0.60
"Private Sector Jobs
The Administration plans a major $400 million effort to involve business and labor in the training and hiring of the hard-core unemployed.","Sentiment(polarity=0.03125, subjectivity=0.4375)",0.03,0.44
"The program will closely tie the Federal employment system with the private sector, through the use of business councils.","Sentiment(polarity=0.0, subjectivity=0.375)",0.00,0.38
I am confident that the private sector will respond positively to the call to help the Nation solve one of its most serious problems the employment of our youth and minorities.,"Sentiment(polarity=0.1787878787878788, subjectivity=0.5840909090909091)",0.18,0.58
"INFLATION
Although inflation is lower now than in the recent past, we still must do more to keep it down.","Sentiment(polarity=0.023611111111111104, subjectivity=0.32222222222222224)",0.02,0.32
"The steps my Administration will take include:
�incentives for business investment, contained in our tax proposals, which will increase productive investment, and thereby help us hold down prices and costs;
�reduction in excise and unemployment taxes, proposed in the new budget;
�continuing reductions in needlessly complex Federal regulations.","Sentiment(polarity=-0.10639730639730642, subjectivity=0.3811447811447812)",-0.11,0.38
"We have established a high-level interagency committee to review the effects of regulation in our economy, and we will continue our efforts for regulatory reform in the airline industry and elsewhere;
�a special effort to hold down the soaring costs of health care, through enactment of the Hospital Cost Containment Act.","Sentiment(polarity=0.10079365079365078, subjectivity=0.4301587301587302)",0.10,0.43
"But the government cannot solve this problem alone especially once business, labor, and consumers have accel)ted inflation as a fact of life, and adjusted their behavior accordingly.","Sentiment(polarity=0.0, subjectivity=1.0)",0.00,1.00
"I have therefore asked business and labor to undertake, voluntarily, a new program to reduce inflation.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.14,0.45
I will ask each industry to aim for smaller price and wage increases in 1978 than it averaged over the last two years.,"Sentiment(polarity=0.0, subjectivity=0.2833333333333333)",0.00,0.28
As a major employer the Federal government should take the lead in this effort.,"Sentiment(polarity=0.0625, subjectivity=0.5)",0.06,0.50
Voluntary cooperation is one way�perhaps the only way�to reduce inflation without unacceptable government interference and coercion.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.00,1.00
"URBAN ASSISTANCE AND COMMUNITY DEVELOPMENT
The Administration and Congress took major steps last year to meet the needs of our cities.","Sentiment(polarity=0.020833333333333332, subjectivity=0.18888888888888888)",0.02,0.19
"We increased funding for Community Development Block Grants by $2.7 billion over three years, and provided an alternative formula for allocating funds that was more responsive to the needs of distressed urban areas.","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
Next year we will recommend an increase of $150 million over the 1978 level for the Community Development Block Grant program.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"We enacted a new program of Urban Development Action Grants at an annual level of $400 million, and extended and expanded Anti-Recession Fiscal Assistance (ARFA).","Sentiment(polarity=0.07878787878787878, subjectivity=0.18484848484848485)",0.08,0.18
"I am proposing that the ARFA program, which expires September 30, 1978, be extended.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"We are evaluating possible revisions in programs and funding, and will make our recommendations to the Congress within two months.","Sentiment(polarity=0.0, subjectivity=1.0)",0.00,1.00
The Administration is also studying closely the possible need for extended Federal lending to New York City.,"Sentiment(polarity=0.06818181818181818, subjectivity=0.7272727272727273)",0.07,0.73
"The current legislation expires on June 30, 1978.","Sentiment(polarity=0.0, subjectivity=0.4)",0.00,0.40
"We are committed, along with the State and City, to preserving the City's solvency.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"If such extended lending is necessary for that purpose, we will propose it.","Sentiment(polarity=0.0, subjectivity=0.75)",0.00,0.75
"However, all the interested parties must contribute to a permanent solution.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.50
"This spring I will submit to Congress a message outlining this Administration's urban policy, based on the work of the Urban and Regional Policy Group, chaired by the Secretary of Housing and Urban Development.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"It will be designed to make existing Federal programs more effective, and will involve new initiatives and resources to address our urban needs.","Sentiment(polarity=0.3090909090909091, subjectivity=0.43863636363636366)",0.31,0.44
The long-standing problems of our cities are structural in nature and cannot be corrected by short-term or one-time efforts.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
This Administration is committed to a long-term and continuing effort to meet stubborn problems and changing needs.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"Our urban policy proposals will: �build a more effective partnership between the Federal government, State and local governments, the private sector, neighborhood groups and concerned citizens;
�be sufficiently flexible to meet the diverse needs of our urban areas and to respond to particular problems of distressed areas;
�address the fiscal needs of hardpressed urban governments, as well as the economic and social needs of city residents;
�improve the urban physical environment and strengthen urban communities;
�use Federal assistance to stimulate job-creating investments by the private sector and to encourage innovative actions by the State and local governments.","Sentiment(polarity=0.125, subjectivity=0.23705357142857145)",0.13,0.24
"AGRICULTURE AND RURAL DEVELOPMENT
Decent farm income and a strong family farm system are vital to our national economic stability and strength.","Sentiment(polarity=0.18, subjectivity=0.39999999999999997)",0.18,0.40
For too long farm prices for many commodities have been severely depressed.,"Sentiment(polarity=0.225, subjectivity=0.45)",0.23,0.45
"Working with the Congress in the past year, we have adopted new programs and policies designed to strengthen farm income and to ensure abundant, reasonably priced food for consumers.","Sentiment(polarity=0.17159090909090907, subjectivity=0.5636363636363636)",0.17,0.56
"Partially as a result of these policies and programs, farm prices are now improving.","Sentiment(polarity=-0.1, subjectivity=0.3)",-0.10,0.30
"Nevertheless, we cannot be satisfied with the economic condition of many American farmers today.","Sentiment(polarity=0.3, subjectivity=0.425)",0.30,0.43
We will continue to monitor our agricultural economy and to work with Congressional and farm leaders to make certain that Federal programs and policies are carried out effectively.,"Sentiment(polarity=0.40714285714285714, subjectivity=0.6857142857142857)",0.41,0.69
"Food and Agriculture Act
In the past year we have worked with the Congress to enact a new comprehensive Food and Agriculture Act, which will protect producers and consumers.","Sentiment(polarity=-0.05681818181818182, subjectivity=0.3522727272727273)",-0.06,0.35
"We have also exercised set-aside authority for wheat and feed grains, which will protect farm income.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
This year we expect to pay farmers $7.3 billion for all price support programs.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"The new farm bill which became effective October 1, 1977, achieves long-needed changes in our agricultural policies, including:
�minimal governmental intervention in markets and in the decisions farmers make;
�price support loans for major commodities that permit us to remain competitive in world markets;
�a grain reserve designed to remove excess products from the market and hold them until supplies are short;
�income support levels based on cost- of-production.","Sentiment(polarity=0.19971590909090908, subjectivity=0.5136363636363637)",0.20,0.51
"Grain Reserve
Last year we initiated a plan to place 30-35 million metric tons of food and feed grains in reserve.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.00,0.07
Establishing this reserve will add further strength and stability to the market and provide a hedge against export control on grain.,"Sentiment(polarity=0.0, subjectivity=0.5)",0.00,0.50
Most of this grain will be owned and controlled by farmers.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.50,0.50
"To strengthen farmer control of the grain and to help keep the grain out of government ownership, terms of the farmer storage facility loan program were liberalized.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"In 1978, the Administration will propose an international emergency grain reserve of up to 6 million metric tons to help us meet our food aid commitments abroad.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"Agricultural Disaster and Drought Aid
Because of the record droughts in 1977, I worked with Congress to pass an $844 million Emergency Drought Assistance Program.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"This year we will ask Congress to eliminate the many inconsistencies and inequities in existing disaster aid programs, and we will continue to give high priority to addressing the effects of the drought, which has begun to abate.","Sentiment(polarity=0.18666666666666668, subjectivity=0.3466666666666667)",0.19,0.35
We are taking other steps to improve life in rural America.,"Sentiment(polarity=-0.0625, subjectivity=0.1875)",-0.06,0.19
I recently signed a law to encourage better delivery of health services in rural communities.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.25)",0.17,0.25
"We will continue to expand the assignment of the National Health Service Corps' doctors, dentists and other health professionals to underserved rural areas.","Sentiment(polarity=-0.0625, subjectivity=0.1875)",-0.06,0.19
We will shortly be announcing methods to improve the effectiveness of rural housing programs with greater emphasis on home ownership for rural Americans.,"Sentiment(polarity=0.125, subjectivity=0.2)",0.13,0.20
"Agricultural Exports
I want to increase our agricultural exports.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"To do so we need competitive prices, high quality products, and reserve supplies to meet all contingencies.","Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.54
We must remove unnecessary barriers to exports.,"Sentiment(polarity=-0.4, subjectivity=0.9)",-0.40,0.90
And we must have an affirmative export policy.,"Sentiment(polarity=0.6, subjectivity=0.9)",0.60,0.90
"In 1977, the Administration more than doubled (to $1.7 billion) the short-term export credit program, increased Soviet grain purchase authorization to 15 millions tons, developed a risk assurance program, and expanded efforts to develop export markets around the world.","Sentiment(polarity=0.3, subjectivity=0.4)",0.30,0.40
"This year we will continue these efforts, especially to reduce barriers to agricultural trade.","Sentiment(polarity=0.0, subjectivity=1.0)",0.00,1.00
"Sugar
To stabilize world sugar prices and to protect domestic sugar-producers, we negotiated an international sugar agreement this year with the major sugar producing countries.","Sentiment(polarity=0.020833333333333332, subjectivity=0.19999999999999998)",0.02,0.20
We will seek Congressional ratification of the agreement early in 1978.,"Sentiment(polarity=0.1, subjectivity=0.3)",0.10,0.30
The sugar program required by the 1977 Food and Agricultural Act will protect the domestic sugar industry in the meantime.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.00,0.10
"Rural Development and Credit Policy
In fiscal year 1977, the Farmers Home Administration provided nearly $7 billion in loans in four areas: farming, housing, community facilities and business and industrial development.","Sentiment(polarity=0.05, subjectivity=0.2)",0.05,0.20
We expect to provide at least $1 billion more in the current fiscal year.,"Sentiment(polarity=0.06666666666666667, subjectivity=0.43333333333333335)",0.07,0.43
"SMALL BUSINESS
This Administration took several steps in 1977 to strengthen small business.","Sentiment(polarity=-0.16666666666666666, subjectivity=0.26666666666666666)",-0.17,0.27
The Small Business Administration expanded its financial and management assistance to these firms and developed an advocacy program to represent small business interests before all Federal departments and agencies.,"Sentiment(polarity=-0.1, subjectivity=0.275)",-0.10,0.28
"In 1978, we will continue efforts to support small business through tax cuts and special tax incentives, reduced regulations and other programmatic reforms, and expanded SBA loan authority.","Sentiment(polarity=-0.0059523809523809494, subjectivity=0.4488095238095238)",-0.01,0.45
"MEETING OUR NATION'S HUMAN NEEDS
This Administration's constant concern has been with meeting the human needs of all Americans.","Sentiment(polarity=0.0, subjectivity=0.17777777777777778)",0.00,0.18
"Over the past year, we have moved on a number of fronts to make certain our citizens will be well housed, better educated, and properly cared for when they are in need.","Sentiment(polarity=0.11607142857142858, subjectivity=0.35535714285714287)",0.12,0.36
This year we will pursue our current initiatives in these areas and launch new ones.,"Sentiment(polarity=0.06818181818181818, subjectivity=0.42727272727272725)",0.07,0.43
"HEALTH
This past year we were very active in the effort to improve the health of our citizens and to restrain skyrocketing health care costs, through:
�Establishment of a Mental Health Commission to help develop a national mental health program.","Sentiment(polarity=-0.15583333333333332, subjectivity=0.3575)",-0.16,0.36
"The Commission will issue its final report later this year, and I expect to carefully consider the Commission's findings.","Sentiment(polarity=-0.03333333333333333, subjectivity=0.6666666666666666)",-0.03,0.67
�A campaign to immunize the more than 20 million children not yet protected against communicable childhood diseases.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.50,0.50
�Reorganization of part of HEW to allow more efficient delivery of Medicare/Medicaid services.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.50,0.50
The cost savings from the reorganizations will be realized more fully this year.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.50,0.50
�Signing legislation to attack fraud and abuse in Medicare/Medicaid programs.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
�Signing legislation to make Medicare/Medicaid reimbursement available to physician extenders in rural clinics.,"Sentiment(polarity=0.2, subjectivity=0.2)",0.20,0.20
The beneficial effects of that bill will be felt in our Nation's rural areas for the first time this year.,"Sentiment(polarity=0.125, subjectivity=0.16666666666666666)",0.13,0.17
"In 1978, the Administration will continue these and other efforts to bring us better and less costly health care.","Sentiment(polarity=0.06944444444444445, subjectivity=0.3138888888888889)",0.07,0.31
"Hospital Cost Containment
One of my main legislative goals for this year is the Hospital Cost Containment Bill.","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.17,0.33
"That bill, which would save hospital users more than $7 billion in the first two years after enactment, is our principal weapon in the effort to decrease health care costs, which now double every five years.","Sentiment(polarity=0.25, subjectivity=0.27777777777777773)",0.25,0.28
"National Health Insurance
I will submit to Congress later this year a National Health Insurance proposal.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"While Congress will not have the time to complete action on this proposal in 1978, it is important to begin the national debate on the many complex issues involved in National Health Insurance.","Sentiment(polarity=0.16, subjectivity=0.48)",0.16,0.48
National Health Insurance will not solve all our health problems.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"A sensible national health policy also requires more effective delivery of preventive services, better nutrition, vigorous abatement of environmental and occupational threats to health, and efforts to change individual lifestyles that endanger health.","Sentiment(polarity=0.4, subjectivity=0.55)",0.40,0.55
But National Health Insurance is a crucial step.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.00,1.00
It will protect our people from ruinous medical bills and provide each citizen with better access to sound and balanced health insurance coverage.,"Sentiment(polarity=0.3, subjectivity=0.3)",0.30,0.30
"Medicaid Improvements for Children
Last year I proposed the Child Health Assessment Program to improve the early and preventive screening, diagnosis and treatment program for lower-income children under Medicaid.","Sentiment(polarity=0.05, subjectivity=0.18333333333333332)",0.05,0.18
"The Administration will press for enactment of this measure, and will urge its expansion to make an additional 1.7 million lower-income children eligible.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"Teenage Pregnancy Proposal
I will propose legislation to establish networks of community based services to prevent unwanted adolescent pregnancies.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"We need and will urge expansion of existing family planning services to reach an additional 280,000 teenagers.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"Drug Abuse
Drug Abuse threatens the health and safety of our children, here and abroad.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
We will continue the efforts begun last year to make our drug abuse prevention and control programs more effective and efficient.,"Sentiment(polarity=0.3666666666666667, subjectivity=0.45555555555555555)",0.37,0.46
"World Health
This year I will present a strategy for working directly with other nations and through international organizations to raise the standards of health and nutrition around the world.","Sentiment(polarity=-0.006249999999999999, subjectivity=0.19375)",-0.01,0.19
"EDUCATION
Last year the Congress adopted with our cooperation a 15% increase in education funding�the largest increase since enactment of the Elementary and Secondary Education Act.","Sentiment(polarity=0.0, subjectivity=0.4222222222222222)",0.00,0.42
This year we will continue to demonstrate our commitment to improving the Nation's education programs.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"HEW's education budget expenditures will be increased by 14%, with the most significant increases coming in education of the disadvantaged, assistance to State programs for education of the handicapped, and college student financial aid.","Sentiment(polarity=0.2916666666666667, subjectivity=0.4583333333333333)",0.29,0.46
"The Administration will also work with the Congress for the creation of a separate Cabinet-level Department of Education, and for legislation to replace and reform expiring Federal education acts.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"These legislative proposals will concentrate on:
�increasing basic literacy;
�ensuring that students are prepared for jobs;
�supporting post-secondary education and lifelong learning; and,
�strengthening the partnership between Federal, State, and local governments.","Sentiment(polarity=-0.03333333333333333, subjectivity=0.24166666666666667)",-0.03,0.24
"To augment existing programs, I will propose legislation to help low and middle-income families meet rising college tuition costs, and will also support a significant expansion of student aid programs.","Sentiment(polarity=0.1875, subjectivity=0.5875)",0.19,0.59
"INCOME ASSISTANCE
Over the past year we have made many far-reaching improvements in the programs that provide income assistance to the needy.","Sentiment(polarity=0.125, subjectivity=0.375)",0.13,0.38
My Administration will continue to assign great importance to this area in 1978.,"Sentiment(polarity=0.8, subjectivity=0.75)",0.80,0.75
"Welfare Reform
I proposed last year a reform of the Nation's welfare system, through the Better Jobs and Income Act.","Sentiment(polarity=0.25, subjectivity=0.2833333333333333)",0.25,0.28
"This Act would fundamentally reform current programs to assist the poor by:
�consolidating the Aid to Families with Dependent Children, Supplemental Security Income and Food Stamps programs into a single consolidated cash assistance program that provides a basic nationally uniform Federal benefit;
�improving efforts to find jobs for the poor in the private sector, and creating up to 1.4 million public service jobs for heads of families who cannot be placed in unsubsidized employment; and
�improving work incentives by expanding the Earned Income Tax Credit.","Sentiment(polarity=-0.12448979591836735, subjectivity=0.3401360544217687)",-0.12,0.34
"We will work actively with the Congress in the coming year to pass the Better Jobs and Income Act, and we will provide in this year's budget for pilot employment programs so we will be ready to implement the welfare reform program.","Sentiment(polarity=0.18888888888888888, subjectivity=0.5333333333333333)",0.19,0.53
"Family and Children
My Administration will continue its strong commitment to strengthening the American family and to expanding programs for children.","Sentiment(polarity=0.21666666666666665, subjectivity=0.36666666666666664)",0.22,0.37
The Administration will propose this year that the school breakfast program be made mandatory in schools with high concentrations of needy children.,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.54
"Further, we will propose a major expansion in special supplemental food programs for women, infants, and children.","Sentiment(polarity=0.13988095238095238, subjectivity=0.5238095238095238)",0.14,0.52
"Among other major actions in 1978 will be:
�convening a White House Conference on Families;
�pressing for enactment of our proposed reforms in foster care programs including new financial assistance to aid in the adoption of hard-to-place children;
�more than doubling the budget outlays for child welfare services, with an emphasis on services that help keep families together;
�continuing $200 million in special funding for day care under Title XX of the Social Security Act.","Sentiment(polarity=0.06633426097711811, subjectivity=0.28109152752009897)",0.07,0.28
We will also depend upon the revitalized Community Services Administration to develop new approaches to assist the poor.,"Sentiment(polarity=-0.13181818181818183, subjectivity=0.5272727272727272)",-0.13,0.53
"THE ELDERLY
Last year saw the enactment of Social Security financing legislation that will assure the system's financial integrity into the next century.","Sentiment(polarity=0.008333333333333333, subjectivity=0.03333333333333333)",0.01,0.03
This year the Administration will continue to work for strengthened legislation against unwarranted age discrimination in the Federal and private sector.,"Sentiment(polarity=0.0, subjectivity=0.375)",0.00,0.38
"We will propose legislation to extend and strengthen the Older Americans Act and we will seek a 13% increase in funding for programs providing daily meals to the elderly, raising the total of daily meals served to 385,000.","Sentiment(polarity=0.041666666666666664, subjectivity=0.2708333333333333)",0.04,0.27
"In addition, the Administration will work to assure that the contributions of older Americans are sought in our efforts to meet national needs.","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.17,0.33
"HOUSING
Last year we made progress toward our national goal of a decent home in a suitable environment for every American family.","Sentiment(polarity=0.17916666666666667, subjectivity=0.37083333333333335)",0.18,0.37
"1977 was a good year for housing, generally, with total new starts exceeding two million.","Sentiment(polarity=0.2215909090909091, subjectivity=0.5761363636363637)",0.22,0.58
And we have renewed the Federal government's commitment to housing for the needy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"Early last year, the Administration proposed major new initiatives to meet the housing needs of low- and moderate-income Americans�initiatives which are central to our urban development strategy.","Sentiment(polarity=0.04269480519480519, subjectivity=0.26731601731601734)",0.04,0.27
"We had about 118,000 starts under section 8 and public housing subsidized programs in 1977.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.00,0.07
"We look forward to another 30 percent increase in subsidized housing starts in these programs for 1978, and 92,000 starts in the Assisted Housing Rehabilitation Loan Programs.","Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
We will reassess our national housing needs and goals and our current housing and credit policies designed to meet those needs.,"Sentiment(polarity=0.0, subjectivity=0.4)",0.00,0.40
"In 1978, the Administration will strengthen its commitment to meet the housing needs of all communities with a variety of expanded programs and new initiatives:
�Rental housing assistance to an additional 400,000 low-income families, and help to enable an additional 50,000 moderate-income families to own their own homes.","Sentiment(polarity=0.4454545454545455, subjectivity=0.8181818181818182)",0.45,0.82
The total number of families receiving housing assistance will increase from 2.6 million in 1977 to 3.1 million in 1979.,"Sentiment(polarity=0.0, subjectivity=0.75)",0.00,0.75
"�More funds for the rehabilitation loan program under section 312, with an expansion of existing programs for substantial renovations and the creation of a new moderate rehabilitation program under section 8.","Sentiment(polarity=0.06818181818181818, subjectivity=0.5772727272727273)",0.07,0.58
�A major new operating subsidy program for 1979.,"Sentiment(polarity=0.09943181818181818, subjectivity=0.4772727272727273)",0.10,0.48
"This new program, coupled with improved management controls and the monitoring of troubled projects, is intended to reduce the inventory of defaulted projects and aid in restoring distressed urban areas.","Sentiment(polarity=-0.12121212121212122, subjectivity=0.48484848484848486)",-0.12,0.48
The Department of Housing and Urban Development has made substantial progress in 1977 in reducing the stock of defaulted projects.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
This new program will give the Department additional tools.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.14,0.45
Outlays for this program are estimated to total $52 million in 1979.,"Sentiment(polarity=0.0, subjectivity=0.75)",0.00,0.75
�A Federal financing mechanism for assisted housing projects through use of the GNMA Tandem program.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
�A targeted GNMA Tandem program which will provide subsidies designed to bring middle-income families back to the cities.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.00,0.00
"�Targeting of rural housing programs to lower-income residents, including a special program to help very poor families own their own homes.","Sentiment(polarity=0.20742857142857143, subjectivity=0.6702857142857143)",0.21,0.67
�Continuing high levels of production of housing for the elderly and handicapped.,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.54
